"","sample","species","count","perc16s2","species_name","common","sample.y","site","Collection.Date","day","month","year"
"1277","21MD0248","SQUACA",24,4.66926070038911,"Squalus acanthias","Spiny_Dogfish","EJ_176","Sea Lion Rock",44327,11,5,2021
"1278","21MD0248","THAPAC",10,1.94552529182879,"Thaleichthys pacificus","Eulachon","EJ_176","Sea Lion Rock",44327,11,5,2021
"1279","21MD0248","ONCMYK",13,2.52918287937743,"Oncorhynchus mykiss","Steelhead","EJ_176","Sea Lion Rock",44327,11,5,2021
"1280","21MD0248","ANOFIM",17,3.30739299610895,"Anoplopoma fimbria","Sablefish","EJ_176","Sea Lion Rock",44327,11,5,2021
"1281","21MD0249","PARVET",56,34.1463414634146,"Parophrys vetulus","English_Sole","EJ_177","Sea Lion Rock",44327,11,5,2021
"1282","21MD0249","ONCMYK",3,1.82926829268293,"Oncorhynchus mykiss","Steelhead","EJ_177","Sea Lion Rock",44327,11,5,2021
"1283","21MD0249","RAJRHI",12,7.31707317073171,"Raja rhina","Longnose_Skate","EJ_177","Sea Lion Rock",44327,11,5,2021
"1284","21MD0249","ANOFIM",14,8.53658536585366,"Anoplopoma fimbria","Sablefish","EJ_177","Sea Lion Rock",44327,11,5,2021
"1285","21MD0249","ATHSTO",14,8.53658536585366,"Atheresthes stomias","Arrowtooth_Flounder","EJ_177","Sea Lion Rock",44327,11,5,2021
"1286","21MD0249","ENTDOF",3,1.82926829268293,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_177","Sea Lion Rock",44327,11,5,2021
"1287","21MD0249","LEPARM",12,7.31707317073171,"Leptocottus armatus","Pacific_Staghorn_Sculpin","EJ_177","Sea Lion Rock",44327,11,5,2021
"1288","21MD0249","MERPRO",20,12.1951219512195,"Merluccius productus","Pacific_Hake","EJ_177","Sea Lion Rock",44327,11,5,2021
"1289","21MD0249","RAJBIN",24,14.6341463414634,"Raja binoculata","Big_Skate","EJ_177","Sea Lion Rock",44327,11,5,2021
"1290","21MD0249","CITSOR",6,3.65853658536585,"Citharichthys xanthostigma","Pacific_sanddab","EJ_177","Sea Lion Rock",44327,11,5,2021
"1291","21MD0250","LEPARM",7678,5.53644695380045,"Leptocottus armatus","Pacific_Staghorn_Sculpin","EJ_178","Sea Lion Rock",44327,11,5,2021
"1292","21MD0250","RAJRHI",20533,14.8059215033061,"Raja rhina","Longnose_Skate","EJ_178","Sea Lion Rock",44327,11,5,2021
"1293","21MD0250","SEBAST",37766,27.2322812786178,"Sebastes sp.","Sebastes sp.","EJ_178","Sea Lion Rock",44327,11,5,2021
"1294","21MD0250","RAJBIN",10147,7.31679177392721,"Raja binoculata","Big_Skate","EJ_178","Sea Lion Rock",44327,11,5,2021
"1295","21MD0250","MERPRO",12840,9.258658359833,"Merluccius productus","Pacific_Hake","EJ_178","Sea Lion Rock",44327,11,5,2021
"1296","21MD0250","SQUACA",49717,35.8499001305154,"Squalus acanthias","Spiny_Dogfish","EJ_178","Sea Lion Rock",44327,11,5,2021
"1297","21MD0251","ICOAEN",1732,70.5211726384365,"Icosteus aenigmaticus","Ragfish","EJ_179","Sea Lion Rock",44327,11,5,2021
"1298","21MD0251","MERPRO",46,1.87296416938111,"Merluccius productus","Pacific_Hake","EJ_179","Sea Lion Rock",44327,11,5,2021
"1299","21MD0251","PARVET",63,2.56514657980456,"Parophrys vetulus","English_Sole","EJ_179","Sea Lion Rock",44327,11,5,2021
"1300","21MD0251","THECHA",51,2.07654723127036,"Gadus_chalcogrammus","Walleye_Pollock","EJ_179","Sea Lion Rock",44327,11,5,2021
"1301","21MD0251","CLUPAL",432,17.5895765472313,"Clupea pallasii","Pacific_Herring","EJ_179","Sea Lion Rock",44327,11,5,2021
"1302","21MD0251","RAJBIN",132,5.37459283387622,"Raja binoculata","Big_Skate","EJ_179","Sea Lion Rock",44327,11,5,2021
"1303","21MD0252","ONCMYK",25042,21.7482304919884,"Oncorhynchus mykiss","Steelhead","EJ_180","Sea Lion Rock",44327,11,5,2021
"1304","21MD0252","ALLELO",1174,1.0195840027791,"Allosmerus elongatus","Whitebait_smelt","EJ_180","Sea Lion Rock",44327,11,5,2021
"1305","21MD0252","ENTDOF",1371,1.19067263016197,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_180","Sea Lion Rock",44327,11,5,2021
"1306","21MD0252","OPHELO",1814,1.57540492422598,"Ophiodon elongatus","Lingcod","EJ_180","Sea Lion Rock",44327,11,5,2021
"1307","21MD0252","CITSOR",21553,18.7181379999132,"Citharichthys xanthostigma","Pacific_sanddab","EJ_180","Sea Lion Rock",44327,11,5,2021
"1308","21MD0252","PARVET",64191,55.7479699509314,"Parophrys vetulus","English_Sole","EJ_180","Sea Lion Rock",44327,11,5,2021
"1309","21MD0253","SEBAST",10518,22.7101956211945,"Sebastes sp.","Sebastes sp.","EJ_181","Sea Lion Rock",44327,11,5,2021
"1310","21MD0253","MERPRO",34426,74.3317355443278,"Merluccius productus","Pacific_Hake","EJ_181","Sea Lion Rock",44327,11,5,2021
"1311","21MD0253","CLUPAL",802,1.73165781405191,"Clupea pallasii","Pacific_Herring","EJ_181","Sea Lion Rock",44327,11,5,2021
"1312","21MD0253","RAJBIN",568,1.22641102042579,"Raja binoculata","Big_Skate","EJ_181","Sea Lion Rock",44327,11,5,2021
"1313","21MD0254","ALOSAP",108557,97.6346155575742,"Alosa sapidissima","American_Shad","EJ_182","Sea Lion Rock",44327,11,5,2021
"1314","21MD0254","RAJBIN",2630,2.36538444242582,"Raja binoculata","Big_Skate","EJ_182","Sea Lion Rock",44327,11,5,2021
"1315","21MD0255","ALOSAP",9781,12.2045868583265,"Alosa sapidissima","American_Shad","EJ_183","Sea Lion Rock",44327,11,5,2021
"1316","21MD0255","SEBENT",65090,81.2183374510244,"Sebastes entomelas","Widow_Rockfish","EJ_183","Sea Lion Rock",44327,11,5,2021
"1317","21MD0255","PARVET",5271,6.5770756906491,"Parophrys vetulus","English_Sole","EJ_183","Sea Lion Rock",44327,11,5,2021
"1318","21MD0256","RAJRHI",12,1.59151193633952,"Raja rhina","Longnose_Skate","EJ_184","Sea Lion Rock",44327,11,5,2021
"1319","21MD0256","ENTDOF",11,1.45888594164456,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_184","Sea Lion Rock",44327,11,5,2021
"1320","21MD0256","THAPAC",22,2.91777188328912,"Thaleichthys pacificus","Eulachon","EJ_184","Sea Lion Rock",44327,11,5,2021
"1321","21MD0256","ANOFIM",16,2.12201591511936,"Anoplopoma fimbria","Sablefish","EJ_184","Sea Lion Rock",44327,11,5,2021
"1322","21MD0256","RAJBIN",122,16.1803713527851,"Raja binoculata","Big_Skate","EJ_184","Sea Lion Rock",44327,11,5,2021
"1323","21MD0256","PARVET",85,11.2732095490716,"Parophrys vetulus","English_Sole","EJ_184","Sea Lion Rock",44327,11,5,2021
"1324","21MD0256","CITSOR",34,4.50928381962865,"Citharichthys xanthostigma","Pacific_sanddab","EJ_184","Sea Lion Rock",44327,11,5,2021
"1325","21MD0256","ONCMYK",24,3.18302387267904,"Oncorhynchus mykiss","Steelhead","EJ_184","Sea Lion Rock",44327,11,5,2021
"1326","21MD0256","MERPRO",16,2.12201591511936,"Merluccius productus","Pacific_Hake","EJ_184","Sea Lion Rock",44327,11,5,2021
"1327","21MD0256","ALLELO",20,2.6525198938992,"Allosmerus elongatus","Whitebait_smelt","EJ_184","Sea Lion Rock",44327,11,5,2021
"1328","21MD0256","ATHSTO",28,3.71352785145889,"Atheresthes stomias","Arrowtooth_Flounder","EJ_184","Sea Lion Rock",44327,11,5,2021
"1329","21MD0256","CLUPAL",335,44.4297082228117,"Clupea pallasii","Pacific_Herring","EJ_184","Sea Lion Rock",44327,11,5,2021
"1330","21MD0256","THECHA",16,2.12201591511936,"Gadus_chalcogrammus","Walleye_Pollock","EJ_184","Sea Lion Rock",44327,11,5,2021
"1331","21MD0256","OPHELO",13,1.72413793103448,"Ophiodon elongatus","Lingcod","EJ_184","Sea Lion Rock",44327,11,5,2021
"1332","21MD0257","RAJBIN",291,10.8582089552239,"Raja binoculata","Big_Skate","EJ_185","Sea Lion Rock",44327,11,5,2021
"1333","21MD0257","ONCMYK",166,6.19402985074627,"Oncorhynchus mykiss","Steelhead","EJ_185","Sea Lion Rock",44327,11,5,2021
"1334","21MD0257","MERPRO",120,4.47761194029851,"Merluccius productus","Pacific_Hake","EJ_185","Sea Lion Rock",44327,11,5,2021
"1335","21MD0257","ATHSTO",28,1.04477611940299,"Atheresthes stomias","Arrowtooth_Flounder","EJ_185","Sea Lion Rock",44327,11,5,2021
"1336","21MD0257","ANOFIM",129,4.81343283582089,"Anoplopoma fimbria","Sablefish","EJ_185","Sea Lion Rock",44327,11,5,2021
"1337","21MD0257","CLUPAL",778,29.0298507462687,"Clupea pallasii","Pacific_Herring","EJ_185","Sea Lion Rock",44327,11,5,2021
"1338","21MD0257","SQUACA",274,10.2238805970149,"Squalus acanthias","Spiny_Dogfish","EJ_185","Sea Lion Rock",44327,11,5,2021
"1339","21MD0257","CITSOR",203,7.57462686567164,"Citharichthys xanthostigma","Pacific_sanddab","EJ_185","Sea Lion Rock",44327,11,5,2021
"1340","21MD0257","THECHA",118,4.40298507462687,"Gadus_chalcogrammus","Walleye_Pollock","EJ_185","Sea Lion Rock",44327,11,5,2021
"1341","21MD0257","RAJRHI",31,1.15671641791045,"Raja rhina","Longnose_Skate","EJ_185","Sea Lion Rock",44327,11,5,2021
"1342","21MD0257","HEXDEC",75,2.79850746268657,"Hexagrammos decagrammus","Kelp_Greenling","EJ_185","Sea Lion Rock",44327,11,5,2021
"1343","21MD0257","PARVET",467,17.4253731343284,"Parophrys vetulus","English_Sole","EJ_185","Sea Lion Rock",44327,11,5,2021
"1344","21MD0258","RAJBIN",234141,100,"Raja binoculata","Big_Skate","EJ_186","Sea Lion Rock",44327,11,5,2021
"1345","21MD0259","PARVET",1350,79.8816568047337,"Parophrys vetulus","English_Sole","EJ_187","Tatoosh Cut",44356,9,6,2021
"1346","21MD0259","HEMSPI",315,18.6390532544379,"Hemilepidotus spinosus","Brown_Irish_Lord","EJ_187","Tatoosh Cut",44356,9,6,2021
"1347","21MD0259","RAJBIN",25,1.4792899408284,"Raja binoculata","Big_Skate","EJ_187","Tatoosh Cut",44356,9,6,2021
"1348","21MD0260","THAPAC",8,1.40845070422535,"Thaleichthys pacificus","Eulachon","EJ_188","Tatoosh Cut",44356,9,6,2021
"1349","21MD0260","ONCMYK",37,6.51408450704225,"Oncorhynchus mykiss","Steelhead","EJ_188","Tatoosh Cut",44356,9,6,2021
"1350","21MD0260","MERPRO",8,1.40845070422535,"Merluccius productus","Pacific_Hake","EJ_188","Tatoosh Cut",44356,9,6,2021
"1351","21MD0260","CLUPAL",299,52.6408450704225,"Clupea pallasii","Pacific_Herring","EJ_188","Tatoosh Cut",44356,9,6,2021
"1352","21MD0260","RAJRHI",28,4.92957746478873,"Raja rhina","Longnose_Skate","EJ_188","Tatoosh Cut",44356,9,6,2021
"1353","21MD0260","ENTDOF",30,5.28169014084507,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_188","Tatoosh Cut",44356,9,6,2021
"1354","21MD0260","RAJBIN",61,10.7394366197183,"Raja binoculata","Big_Skate","EJ_188","Tatoosh Cut",44356,9,6,2021
"1355","21MD0260","PARVET",75,13.2042253521127,"Parophrys vetulus","English_Sole","EJ_188","Tatoosh Cut",44356,9,6,2021
"1356","21MD0260","CITSOR",22,3.87323943661972,"Citharichthys xanthostigma","Pacific_sanddab","EJ_188","Tatoosh Cut",44356,9,6,2021
"1357","21MD0261","RAJBIN",51,1.64039884207141,"Raja binoculata","Big_Skate","EJ_189","Tatoosh Cut",44356,9,6,2021
"1358","21MD0261","PARVET",70,2.25152782245095,"Parophrys vetulus","English_Sole","EJ_189","Tatoosh Cut",44356,9,6,2021
"1359","21MD0261","SQUACA",1981,63.7182373753619,"Squalus acanthias","Spiny_Dogfish","EJ_189","Tatoosh Cut",44356,9,6,2021
"1360","21MD0261","MERPRO",36,1.15792859440335,"Merluccius productus","Pacific_Hake","EJ_189","Tatoosh Cut",44356,9,6,2021
"1361","21MD0261","THECHA",918,29.5271791572853,"Gadus_chalcogrammus","Walleye_Pollock","EJ_189","Tatoosh Cut",44356,9,6,2021
"1362","21MD0261","CLUPAL",53,1.70472820842715,"Clupea pallasii","Pacific_Herring","EJ_189","Tatoosh Cut",44356,9,6,2021
"1363","21MD0262","ENTDOF",66,7.73739742086753,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_190","Tatoosh Cut",44356,9,6,2021
"1364","21MD0262","ATHSTO",40,4.68933177022274,"Atheresthes stomias","Arrowtooth_Flounder","EJ_190","Tatoosh Cut",44356,9,6,2021
"1365","21MD0262","CLUPAL",148,17.3505275498242,"Clupea pallasii","Pacific_Herring","EJ_190","Tatoosh Cut",44356,9,6,2021
"1366","21MD0262","ONCMYK",38,4.45486518171161,"Oncorhynchus mykiss","Steelhead","EJ_190","Tatoosh Cut",44356,9,6,2021
"1367","21MD0262","MERPRO",56,6.56506447831184,"Merluccius productus","Pacific_Hake","EJ_190","Tatoosh Cut",44356,9,6,2021
"1368","21MD0262","THAPAC",22,2.57913247362251,"Thaleichthys pacificus","Eulachon","EJ_190","Tatoosh Cut",44356,9,6,2021
"1369","21MD0262","THECHA",21,2.46189917936694,"Gadus_chalcogrammus","Walleye_Pollock","EJ_190","Tatoosh Cut",44356,9,6,2021
"1370","21MD0262","ANOFIM",21,2.46189917936694,"Anoplopoma fimbria","Sablefish","EJ_190","Tatoosh Cut",44356,9,6,2021
"1371","21MD0262","LEPARM",16,1.8757327080891,"Leptocottus armatus","Pacific_Staghorn_Sculpin","EJ_190","Tatoosh Cut",44356,9,6,2021
"1372","21MD0262","PARVET",96,11.2543962485346,"Parophrys vetulus","English_Sole","EJ_190","Tatoosh Cut",44356,9,6,2021
"1373","21MD0262","CITSOR",67,7.8546307151231,"Citharichthys xanthostigma","Pacific_sanddab","EJ_190","Tatoosh Cut",44356,9,6,2021
"1374","21MD0262","RAJRHI",14,1.64126611957796,"Raja rhina","Longnose_Skate","EJ_190","Tatoosh Cut",44356,9,6,2021
"1375","21MD0262","SQUACA",123,14.4196951934349,"Squalus acanthias","Spiny_Dogfish","EJ_190","Tatoosh Cut",44356,9,6,2021
"1376","21MD0262","RAJBIN",125,14.6541617819461,"Raja binoculata","Big_Skate","EJ_190","Tatoosh Cut",44356,9,6,2021
"1377","21MD0263","PARVET",1719,28.8664987405542,"Parophrys vetulus","English_Sole","EJ_191","Tatoosh Cut",44356,9,6,2021
"1378","21MD0263","MICPAC",198,3.32493702770781,"Microstomus pacificus","Dover_Sole","EJ_191","Tatoosh Cut",44356,9,6,2021
"1379","21MD0263","RAJBIN",152,2.55247691015953,"Raja binoculata","Big_Skate","EJ_191","Tatoosh Cut",44356,9,6,2021
"1380","21MD0263","SEBAST",3886,65.2560873215785,"Sebastes sp.","Sebastes sp.","EJ_191","Tatoosh Cut",44356,9,6,2021
"1381","21MD0264","PARVET",4764,38.0298555120939,"Parophrys vetulus","English_Sole","EJ_192","Tatoosh Cut",44356,9,6,2021
"1382","21MD0264","SQUACA",247,1.97174103935499,"Squalus acanthias","Spiny_Dogfish","EJ_192","Tatoosh Cut",44356,9,6,2021
"1383","21MD0264","ANOFIM",5739,45.8130438253373,"Anoplopoma fimbria","Sablefish","EJ_192","Tatoosh Cut",44356,9,6,2021
"1384","21MD0264","RAJBIN",1141,9.10832601580586,"Raja binoculata","Big_Skate","EJ_192","Tatoosh Cut",44356,9,6,2021
"1385","21MD0264","HIPSTE",636,5.077033607408,"Hippoglossus stenolepis","Pacific_Halibut","EJ_192","Tatoosh Cut",44356,9,6,2021
"1386","21MD0265","PARVET",149,11.7322834645669,"Parophrys vetulus","English_Sole","EJ_193","Tatoosh Cut",44356,9,6,2021
"1387","21MD0265","LEPARM",14,1.10236220472441,"Leptocottus armatus","Pacific_Staghorn_Sculpin","EJ_193","Tatoosh Cut",44356,9,6,2021
"1388","21MD0265","THAPAC",40,3.1496062992126,"Thaleichthys pacificus","Eulachon","EJ_193","Tatoosh Cut",44356,9,6,2021
"1389","21MD0265","CITSOR",87,6.8503937007874,"Citharichthys xanthostigma","Pacific_sanddab","EJ_193","Tatoosh Cut",44356,9,6,2021
"1390","21MD0265","MERPRO",70,5.51181102362205,"Merluccius productus","Pacific_Hake","EJ_193","Tatoosh Cut",44356,9,6,2021
"1391","21MD0265","RAJBIN",316,24.8818897637795,"Raja binoculata","Big_Skate","EJ_193","Tatoosh Cut",44356,9,6,2021
"1392","21MD0265","ATHSTO",61,4.80314960629921,"Atheresthes stomias","Arrowtooth_Flounder","EJ_193","Tatoosh Cut",44356,9,6,2021
"1393","21MD0265","ONCMYK",34,2.67716535433071,"Oncorhynchus mykiss","Steelhead","EJ_193","Tatoosh Cut",44356,9,6,2021
"1394","21MD0265","ENTDOF",33,2.59842519685039,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_193","Tatoosh Cut",44356,9,6,2021
"1395","21MD0265","SCOMAR",26,2.04724409448819,"Scorpaenichthys marmoratus","Cabezon","EJ_193","Tatoosh Cut",44356,9,6,2021
"1396","21MD0265","SQUACA",104,8.18897637795276,"Squalus acanthias","Spiny_Dogfish","EJ_193","Tatoosh Cut",44356,9,6,2021
"1397","21MD0265","CLUPAL",225,17.7165354330709,"Clupea pallasii","Pacific_Herring","EJ_193","Tatoosh Cut",44356,9,6,2021
"1398","21MD0265","RAJRHI",30,2.36220472440945,"Raja rhina","Longnose_Skate","EJ_193","Tatoosh Cut",44356,9,6,2021
"1399","21MD0265","THECHA",28,2.20472440944882,"Gadus_chalcogrammus","Walleye_Pollock","EJ_193","Tatoosh Cut",44356,9,6,2021
"1400","21MD0265","ANOFIM",53,4.17322834645669,"Anoplopoma fimbria","Sablefish","EJ_193","Tatoosh Cut",44356,9,6,2021
"1401","21MD0266","MERPRO",50,15.9235668789809,"Merluccius productus","Pacific_Hake","EJ_194","Tatoosh Cut",44356,9,6,2021
"1402","21MD0266","ONCMYK",9,2.86624203821656,"Oncorhynchus mykiss","Steelhead","EJ_194","Tatoosh Cut",44356,9,6,2021
"1403","21MD0266","HYPPRE",8,2.54777070063694,"Hypomesus pretiosus","Surf_Smelt","EJ_194","Tatoosh Cut",44356,9,6,2021
"1404","21MD0266","LEPARM",8,2.54777070063694,"Leptocottus armatus","Pacific_Staghorn_Sculpin","EJ_194","Tatoosh Cut",44356,9,6,2021
"1405","21MD0266","PARVET",61,19.4267515923567,"Parophrys vetulus","English_Sole","EJ_194","Tatoosh Cut",44356,9,6,2021
"1406","21MD0266","RAJBIN",97,30.8917197452229,"Raja binoculata","Big_Skate","EJ_194","Tatoosh Cut",44356,9,6,2021
"1407","21MD0266","CITSOR",11,3.5031847133758,"Citharichthys xanthostigma","Pacific_sanddab","EJ_194","Tatoosh Cut",44356,9,6,2021
"1408","21MD0266","HEXDEC",4,1.27388535031847,"Hexagrammos decagrammus","Kelp_Greenling","EJ_194","Tatoosh Cut",44356,9,6,2021
"1409","21MD0266","SCOMAR",20,6.36942675159236,"Scorpaenichthys marmoratus","Cabezon","EJ_194","Tatoosh Cut",44356,9,6,2021
"1410","21MD0266","CLUPAL",46,14.6496815286624,"Clupea pallasii","Pacific_Herring","EJ_194","Tatoosh Cut",44356,9,6,2021
"1411","21MD0267","SQUACA",792,3.19974143503555,"Squalus acanthias","Spiny_Dogfish","EJ_195","Tatoosh Cut",44356,9,6,2021
"1412","21MD0267","THECHA",6388,25.8080155138979,"Gadus_chalcogrammus","Walleye_Pollock","EJ_195","Tatoosh Cut",44356,9,6,2021
"1413","21MD0267","MERPRO",2864,11.5707821590175,"Merluccius productus","Pacific_Hake","EJ_195","Tatoosh Cut",44356,9,6,2021
"1414","21MD0267","CLUPAL",14708,59.4214608920491,"Clupea pallasii","Pacific_Herring","EJ_195","Tatoosh Cut",44356,9,6,2021
"1415","21MD0269","ENTDOF",12,2.90556900726392,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_196","Tatoosh Cut",44356,9,6,2021
"1416","21MD0269","SQUACA",29,7.02179176755448,"Squalus acanthias","Spiny_Dogfish","EJ_196","Tatoosh Cut",44356,9,6,2021
"1417","21MD0269","PARVET",41,9.9273607748184,"Parophrys vetulus","English_Sole","EJ_196","Tatoosh Cut",44356,9,6,2021
"1418","21MD0269","RAJBIN",176,42.6150121065375,"Raja binoculata","Big_Skate","EJ_196","Tatoosh Cut",44356,9,6,2021
"1419","21MD0269","THAPAC",6,1.45278450363196,"Thaleichthys pacificus","Eulachon","EJ_196","Tatoosh Cut",44356,9,6,2021
"1420","21MD0269","ONCMYK",20,4.84261501210654,"Oncorhynchus mykiss","Steelhead","EJ_196","Tatoosh Cut",44356,9,6,2021
"1421","21MD0269","CLUPAL",75,18.1598062953995,"Clupea pallasii","Pacific_Herring","EJ_196","Tatoosh Cut",44356,9,6,2021
"1422","21MD0269","MERPRO",48,11.6222760290557,"Merluccius productus","Pacific_Hake","EJ_196","Tatoosh Cut",44356,9,6,2021
"1423","21MD0269","CITSOR",6,1.45278450363196,"Citharichthys xanthostigma","Pacific_sanddab","EJ_196","Tatoosh Cut",44356,9,6,2021
"1424","21MD0270","ENTDOF",23,2.22222222222222,"Enteroctopus dofleini","Giant_Pacific_Octopus","EJ_197","Tatoosh Cut",44364,17,6,2021
"1425","21MD0270","PARVET",86,8.30917874396135,"Parophrys vetulus","English_Sole","EJ_197","Tatoosh Cut",44364,17,6,2021
"1426","21MD0270","ONCMYK",33,3.18840579710145,"Oncorhynchus mykiss","Steelhead","EJ_197","Tatoosh Cut",44364,17,6,2021
"1427","21MD0270","SQUACA",23,2.22222222222222,"Squalus acanthias","Spiny_Dogfish","EJ_197","Tatoosh Cut",44364,17,6,2021
"1428","21MD0270","MICPAC",20,1.93236714975845,"Microstomus pacificus","Dover_Sole","EJ_197","Tatoosh Cut",44364,17,6,2021
"1429","21MD0270","SEBAST",554,53.5265700483092,"Sebastes sp.","Sebastes sp.","EJ_197","Tatoosh Cut",44364,17,6,2021
"1430","21MD0270","CLUPAL",101,9.75845410628019,"Clupea pallasii","Pacific_Herring","EJ_197","Tatoosh Cut",44364,17,6,2021
"1431","21MD0270","MERPRO",12,1.15942028985507,"Merluccius productus","Pacific_Hake","EJ_197","Tatoosh Cut",44364,17,6,2021
"1432","21MD0270","ANOFIM",29,2.80193236714976,"Anoplopoma fimbria","Sablefish","EJ_197","Tatoosh Cut",44364,17,6,2021
"1433","21MD0270","RAJBIN",121,11.6908212560386,"Raja binoculata","Big_Skate","EJ_197","Tatoosh Cut",44364,17,6,2021
"1434","21MD0270","CITSOR",33,3.18840579710145,"Citharichthys xanthostigma","Pacific_sanddab","EJ_197","Tatoosh Cut",44364,17,6,2021
"1435","21MD0271","ANOFIM",19683,55.6142631103074,"Anoplopoma fimbria","Sablefish","EJ_198","Tatoosh Cut",44364,17,6,2021
"1436","21MD0271","ATHSTO",6434,18.1792495479204,"Atheresthes stomias","Arrowtooth_Flounder","EJ_198","Tatoosh Cut",44364,17,6,2021
"1437","21MD0271","CITSOR",365,1.03130650994575,"Citharichthys xanthostigma","Pacific_sanddab","EJ_198","Tatoosh Cut",44364,17,6,2021
"1438","21MD0271","RAJBIN",3342,9.44281193490054,"Raja binoculata","Big_Skate","EJ_198","Tatoosh Cut",44364,17,6,2021
"1439","21MD0271","CLUPAL",2758,7.79272151898734,"Clupea pallasii","Pacific_Herring","EJ_198","Tatoosh Cut",44364,17,6,2021
"1440","21MD0271","PARVET",644,1.81962025316456,"Parophrys vetulus","English_Sole","EJ_198","Tatoosh Cut",44364,17,6,2021
"1441","21MD0271","SQUACA",2166,6.12002712477396,"Squalus acanthias","Spiny_Dogfish","EJ_198","Tatoosh Cut",44364,17,6,2021
"1442","21MD0272","SQUACA",5423,2.66550668219866,"Squalus acanthias","Spiny_Dogfish","EJ_199","Tatoosh Cut",44364,17,6,2021
"1443","21MD0272","ANOFIM",109658,53.8989732171383,"Anoplopoma fimbria","Sablefish","EJ_199","Tatoosh Cut",44364,17,6,2021
"1444","21MD0272","ATHSTO",78516,38.5920934279016,"Atheresthes stomias","Arrowtooth_Flounder","EJ_199","Tatoosh Cut",44364,17,6,2021
"1445","21MD0272","SEBPIN",9854,4.8434266727615,"Sebastes pinniger","Canary_Rockfish","EJ_199","Tatoosh Cut",44364,17,6,2021
"1446","21MD0273","ATHSTO",16800,13.4641277168686,"Atheresthes stomias","Arrowtooth_Flounder","EJ_200","Tatoosh Cut",44364,17,6,2021
"1447","21MD0273","SEBAST",36318,29.1065589536449,"Sebastes sp.","Sebastes sp.","EJ_200","Tatoosh Cut",44364,17,6,2021
"1448","21MD0273","MERPRO",1790,1.43457075078541,"Merluccius productus","Pacific_Hake","EJ_200","Tatoosh Cut",44364,17,6,2021
"1449","21MD0273","ANOFIM",69868,55.994742578701,"Anoplopoma fimbria","Sablefish","EJ_200","Tatoosh Cut",44364,17,6,2021
"1450","21MD0274","CLUPAL",15832,4.22533707685245,"Clupea pallasii","Pacific_Herring","EJ_201","Tatoosh Cut",44364,17,6,2021
"1451","21MD0274","SQUACA",200044,53.3889167636352,"Squalus acanthias","Spiny_Dogfish","EJ_201","Tatoosh Cut",44364,17,6,2021
"1452","21MD0274","MERPRO",158816,42.3857461595123,"Merluccius productus","Pacific_Hake","EJ_201","Tatoosh Cut",44364,17,6,2021
"1453","21MD0275","ONCGOR",10664,56.7113380131887,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_202","Tatoosh Cut",44364,17,6,2021
"1454","21MD0275","ONCTSH",5350,28.4513933205701,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_202","Tatoosh Cut",44364,17,6,2021
"1455","21MD0275","THECHA",2790,14.8372686662412,"Gadus_chalcogrammus","Walleye_Pollock","EJ_202","Tatoosh Cut",44364,17,6,2021
"1456","21MD0276","SQUACA",53277,62.8014711082821,"Squalus acanthias","Spiny_Dogfish","EJ_203","Tatoosh Cut",44364,17,6,2021
"1457","21MD0276","THECHA",7446,8.77714124054035,"Gadus_chalcogrammus","Walleye_Pollock","EJ_203","Tatoosh Cut",44364,17,6,2021
"1458","21MD0276","PARVET",1472,1.73515335832331,"Parophrys vetulus","English_Sole","EJ_203","Tatoosh Cut",44364,17,6,2021
"1459","21MD0276","CITSOR",5401,6.3665511469458,"Citharichthys xanthostigma","Pacific_sanddab","EJ_203","Tatoosh Cut",44364,17,6,2021
"1460","21MD0276","CLUPAL",17238,20.3196831459085,"Clupea pallasii","Pacific_Herring","EJ_203","Tatoosh Cut",44364,17,6,2021
"1461","21MD0277","RAJBIN",865,3.74848327266424,"Raja binoculata","Big_Skate","EJ_204","Tatoosh Cut",44364,17,6,2021
"1462","21MD0277","SEBAST",22211,96.2515167273358,"Sebastes sp.","Sebastes sp.","EJ_204","Tatoosh Cut",44364,17,6,2021
"1463","21MD0278","RAJBIN",233,3.08813783962889,"Raja binoculata","Big_Skate","EJ_205","Tatoosh Cut",44364,17,6,2021
"1464","21MD0278","ATHSTO",5495,72.8296885354539,"Atheresthes stomias","Arrowtooth_Flounder","EJ_205","Tatoosh Cut",44364,17,6,2021
"1465","21MD0278","ANOFIM",1063,14.0888005301524,"Anoplopoma fimbria","Sablefish","EJ_205","Tatoosh Cut",44364,17,6,2021
"1466","21MD0278","SQUACA",185,2.4519549370444,"Squalus acanthias","Spiny_Dogfish","EJ_205","Tatoosh Cut",44364,17,6,2021
"1467","21MD0278","OPHELO",569,7.54141815772034,"Ophiodon elongatus","Lingcod","EJ_205","Tatoosh Cut",44364,17,6,2021
